region,date,mean,median,lower_90,upper_90,lower_50,upper_50
NI,2020-06-07,0.5322411482115738,0.645498260127056,-0.361303306095327,1.2635616030190469,0.4755349292054737,1.0280331926387993
PA,2020-04-20,1.0301005661110871,1.03389657450419,0.8616862119683053,1.170923390944687,0.9810607874544715,1.0835682535015936
PA,2020-04-21,1.0309902503778645,1.034203469662228,0.88648426427706,1.1862302289568751,0.9840220166755755,1.0835105957619475
PA,2020-04-22,1.0323438571651866,1.0333134906269583,0.8900103531832796,1.1801766581109951,0.9875318935361692,1.0838643372653427
PA,2020-04-23,1.0302355086413377,1.032423530865548,0.907229308689388,1.1820786445569602,0.9762175744466072,1.0652959404001912
PA,2020-04-24,1.0300156675691887,1.0299676142443974,0.8945649635382177,1.157997777390479,0.9742147900892801,1.0653554994238081
PA,2020-04-25,1.031686151822511,1.032367373610073,0.9059090469887722,1.1680994862266139,0.9868480682430784,1.07141833346395
PA,2020-04-26,1.0325382653472357,1.0318053226556958,0.910639941867583,1.1602344539811926,0.9789635654566176,1.0675178925717732
PA,2020-04-27,1.0353250775301486,1.034198676065555,0.8985804550950879,1.1410930579495546,0.9770379402812274,1.060873708805344
PA,2020-04-28,1.0342725642785673,1.0340100853740348,0.9161237407038404,1.1619267860974833,0.9746549950333981,1.0609028107966079
PA,2020-04-29,1.0361769786112478,1.0348277540545632,0.9201509274991605,1.1609368777099776,0.9954443456352906,1.0760924814564743
PA,2020-04-30,1.0374983166524194,1.0384240788023829,0.9259776135246586,1.1667485908505242,0.9843756419591797,1.0698717375904827
PA,2020-05-01,1.039811130113657,1.0396475490831418,0.921171242118875,1.1605085978887322,0.986262458375056,1.0690195434999201
PA,2020-05-02,1.0426959032173637,1.0417629810760065,0.9222532143957831,1.1615920632350338,0.9947678379401653,1.07704275420247
PA,2020-05-03,1.0466846371656473,1.0444818570990895,0.9220479029189694,1.1703651487035498,0.9949803678220781,1.075510297363493
PA,2020-05-04,1.0486674927962294,1.0482051936203143,0.9208371391248847,1.1648806440369828,1.0125912570588966,1.0984282194587398
PA,2020-05-05,1.0515110128759042,1.0474442062498588,0.9313194374728545,1.1686256439320368,0.9997088305095698,1.0840025592974518
PA,2020-05-06,1.0567246544211875,1.0522934160815673,0.9373128587154685,1.180120191553219,0.9984238714068147,1.0789140444000294
PA,2020-05-07,1.06283729687491,1.0552132634572957,0.9385782674714641,1.1784546286778805,1.0101184868335056,1.0893075648652308
PA,2020-05-08,1.0686277744265469,1.0612092557649786,0.9602819491390802,1.1912504493837035,1.016623109478511,1.0948308906826922
PA,2020-05-09,1.0754864654094543,1.063741002917772,0.9584794120819663,1.172291623204452,1.021345684637898,1.0995172929848642
PA,2020-05-10,1.0841990403048154,1.0714767143171635,0.9783407664412708,1.1995134773493035,1.013595127693811,1.0914515749957026
PA,2020-05-11,1.0918579499460346,1.0810406907326948,0.9721107535843911,1.195703465055754,1.0240340531201846,1.1090194392348702
PA,2020-05-12,1.0991393441357475,1.0864617773537448,0.9928366948212675,1.2114879102929186,1.0266507584371574,1.1090647142946453
PA,2020-05-13,1.1065188738586191,1.0904489677183204,0.988555998905433,1.232106473211294,1.0377632131464103,1.1215828873801195
PA,2020-05-14,1.113783987260758,1.0978869499188972,0.9964307133356831,1.2460239340535357,1.0353241440714924,1.1219438411162055
PA,2020-05-15,1.1196602184149478,1.1015446811586127,1.0090258460621477,1.2616446891093482,1.0365788272025913,1.1246750227930695
PA,2020-05-16,1.1246024886635675,1.1048622488272515,1.0057733736475065,1.2577785736715161,1.0418062822391192,1.1275485782191321
PA,2020-05-17,1.1305922809548705,1.1073819802712441,1.0143852922590018,1.2795263229668574,1.0302394985262633,1.1193216866031934
PA,2020-05-18,1.1344656227544143,1.1122185025577909,0.9950965874871596,1.2670555494264402,1.039118287576915,1.1300596574517716
PA,2020-05-19,1.137720165649904,1.1123571987409027,1.0117644637506444,1.2846856437367844,1.040179733224817,1.1313153119453392
PA,2020-05-20,1.1356783652371307,1.1109423782120142,1.009101582374919,1.266143588644855,1.0397593029113286,1.1287147541738853
PA,2020-05-21,1.1323490287121747,1.1112595894839057,1.0097890132220941,1.2634132074851996,1.0451514789691503,1.1298692220077322
PA,2020-05-22,1.1281718598485706,1.1093760138419553,1.0145926663851959,1.26738805282522,1.0507523540319732,1.1377922594469188
PA,2020-05-23,1.121725366280055,1.1018972820872293,1.0104440598075806,1.2596873036526492,1.0429048716726166,1.127074746099719
PA,2020-05-24,1.1181089346191684,1.1011439563266276,1.002561560624399,1.2437858382833307,1.0413763256226458,1.126476068483339
PA,2020-05-25,1.114213827178163,1.099130607940309,1.0054135027749393,1.2313966543265205,1.0328456448647172,1.117000327514575
PA,2020-05-26,1.1083902340619394,1.0948630177876408,0.9972135494655051,1.2295573160372102,1.0407911052869399,1.1261035549815464
PA,2020-05-27,1.1033407746212007,1.0914000107342603,0.9857892678142366,1.2101402589457604,1.0320195064351585,1.1201317954648868
PA,2020-05-28,1.097431188182418,1.0857864291269799,0.99024386634432,1.223403706046263,1.0265731604835628,1.1175478531449357
PA,2020-05-29,1.092112829217896,1.0812259443577648,0.9867439014842314,1.223528243242806,1.0112048275137941,1.0999718058410632
PA,2020-05-30,1.091373366831505,1.0777773166007036,0.9919594313792464,1.2407196796111175,1.0247820900012035,1.113962754478454
PA,2020-05-31,1.089877937490432,1.0763954246599998,0.9591934539504822,1.2304713946437384,1.0132958560221752,1.1028836303937708
PA,2020-06-01,1.0897586772806476,1.0768721754978092,0.9731989208250843,1.2570550333815809,1.0083180973111188,1.0997053547621374
PA,2020-06-02,1.08754148119641,1.0749197165166973,0.9586428785262148,1.243722150535271,1.0320292158002886,1.121411252524184
PA,2020-06-03,1.0856592342206808,1.0756154433510212,0.9658206827212019,1.2718840608237847,1.0183243469980383,1.1133841091736496
PA,2020-06-04,1.0864681883451548,1.0758869683894114,0.9279265064509065,1.2421712112190144,1.0243104178671247,1.1257448912474273
PA,2020-06-05,1.08612953366239,1.0746617704480055,0.913253339513836,1.2417623028608165,1.018556883425016,1.118753010956478
PA,2020-06-06,1.0855391024668835,1.0747091761587384,0.9213009442066039,1.2705079728243123,1.0259151033150196,1.1316572080259246
PA,2020-06-07,1.0842788168415451,1.0759880311359746,0.8993407481692799,1.2800312091410353,1.01845287167918,1.1312938792109073
PY,2020-04-20,1.2412285143109467,1.1853931866101646,0.8377124813387132,1.6993995406811089,0.9960016352907556,1.253562415202113
PY,2020-04-21,1.2362375757026292,1.1757777699744298,0.8169416729140202,1.6496348993699335,0.9782151743397827,1.2326764129751684
PY,2020-04-22,1.227213748769195,1.1722836993481724,0.8226127956534897,1.6270806639909035,1.0175441600098132,1.2627894517544211
PY,2020-04-23,1.217767041462832,1.1682205824493486,0.8261714562098919,1.6013875298970004,0.9694348136701666,1.2140244357252805
PY,2020-04-24,1.20390431974024,1.1547260167174596,0.8402357883974494,1.5912900283157914,1.0087617851153867,1.2411958823312936
PY,2020-04-25,1.1895820945168,1.1512998387326112,0.8774553268044888,1.5888797764342606,1.0065924609345183,1.2383205276501847
PY,2020-04-26,1.1719439377271574,1.1372768018903208,0.8664941260346906,1.5469222169278145,1.0015985617988883,1.225080161517067
PY,2020-04-27,1.1531662959157196,1.1201226070090309,0.8331606386274384,1.47973679732806,1.0158155625182836,1.2155393781335813
PY,2020-04-28,1.1374391609673489,1.1112589410253952,0.8286282866647157,1.4709441982634157,0.9887853851605612,1.186308929341194
PY,2020-04-29,1.115911651290504,1.0953812424838962,0.8380213545415045,1.4719262893279308,0.97657008899746,1.1693157015595648
PY,2020-04-30,1.0925715320728218,1.0810436048242988,0.8072404184342095,1.4354143444333833,0.952113916859942,1.147602987204946
PY,2020-05-01,1.0783804244181148,1.06832975790009,0.7695317391017862,1.378805407543454,0.9484053190519676,1.1451501852883874
PY,2020-05-02,1.0609327194486866,1.0568501759060536,0.7388774896468664,1.369668000712591,0.975361126948562,1.176391412108201
PY,2020-05-03,1.0438721604415746,1.0486286110335596,0.7350826765212214,1.3630254617992628,0.9864763389791542,1.1937447223786544
PY,2020-05-04,1.026891741996802,1.0370042937736894,0.7325177016724065,1.3971766907002494,0.9527561126204236,1.1692494116868077
PY,2020-05-05,1.0101701750741106,1.0316158212542135,0.7056666967050409,1.3729903975178412,0.9361207535319,1.1477704191544331
PY,2020-05-06,0.9819860041629029,1.0078883174380326,0.6245837276513554,1.313878971825317,0.9307832681018068,1.1478962800594965
PY,2020-05-07,0.9597727902683092,0.991638992386576,0.5590252774254545,1.2935167094474012,0.9248368981515827,1.146683054241955
PY,2020-05-08,0.946128337309018,0.9872100154204215,0.5808248915068248,1.3310242036201236,0.8905072347447511,1.1152288339140353
PY,2020-05-09,0.948007895278128,0.9864362733213285,0.5792169537759281,1.3047325771368237,0.9096142175839725,1.1378974095104784
PY,2020-05-10,0.9596499308334885,0.9906828293420658,0.6079844403400045,1.3527507577477158,0.8928909805672042,1.1266013066003964
PY,2020-05-11,0.9656378199865737,0.9958760635650896,0.5595741101799021,1.3129793846660625,0.9108872923294248,1.1348969090099637
PY,2020-05-12,0.9724989789096485,1.0017185783852898,0.5821304400775908,1.3259734441894426,0.9297672175726862,1.1610347626086068
PY,2020-05-13,0.9829048474412548,1.004643190568122,0.6363739964222836,1.366824141900807,0.9183238297571972,1.1559076571484248
PY,2020-05-14,0.9867804395139469,1.0074189405451812,0.6463375419155472,1.3485002602011305,0.867817564463961,1.1063448364396677
PY,2020-05-15,0.9950125325817245,1.0093295446039063,0.6662612609772236,1.3494635362607095,0.9104686885731468,1.1338813342389387
PY,2020-05-16,0.9942696630999899,1.0157946293097595,0.6410410968886264,1.351059264736063,0.916093927939964,1.14128890541839
PY,2020-05-17,0.9977329243079747,1.016817245588369,0.6506243300585861,1.3994740910367647,0.9016140260188963,1.122310106197148
PY,2020-05-18,1.0074203113832643,1.0219905168626362,0.6122757321972762,1.3520668337898543,0.906877924257585,1.1351338258001755
PY,2020-05-19,1.0155783317488114,1.0257353249953995,0.6167037529891892,1.3501277509001648,0.9025640016584281,1.129949095800736
PY,2020-05-20,1.0241708819425934,1.0299539042923658,0.623213776699769,1.3738250782532235,0.9212928225662803,1.1620017144375807
PY,2020-05-21,1.0310876876647128,1.0328088430325706,0.6723079599463555,1.4042844373834373,0.9261936869134689,1.155249014225254
PY,2020-05-22,1.0391140943321249,1.0341779223025789,0.6569561320667658,1.3849162554668706,0.9195840717076786,1.1463950901650333
PY,2020-05-23,1.0464866199099105,1.0508986023549802,0.6338021567436625,1.3744016877623007,0.9314034064255681,1.1587313144389673
PY,2020-05-24,1.0490856061615987,1.051010973603644,0.65330459077138,1.3826697728516284,0.9551496343556978,1.1894680093912111
PY,2020-05-25,1.0533115004543048,1.0533397753633287,0.6487638591699052,1.4092227792497662,0.9560870917823843,1.1980371983123246
PY,2020-05-26,1.0581467406214065,1.0542871837666612,0.7009792966503957,1.4123151388252109,0.9206940736246619,1.1460794012193374
PY,2020-05-27,1.0532956917594287,1.0492166436831876,0.6940750657008731,1.4461656486852412,0.9558295894135165,1.1908879516954782
PY,2020-05-28,1.0471327580881387,1.0453683155677407,0.6249436831718265,1.4172468366773396,0.9280335618789676,1.1593293363049253
PY,2020-05-29,1.0471577095411313,1.0456999508240292,0.6483755431062153,1.4436957771799233,0.931735622284248,1.1727088726206654
PY,2020-05-30,1.0469561142632917,1.0412368004913881,0.6108555875688856,1.4072915000252946,0.93753000489259,1.1859505462303115
PY,2020-05-31,1.0520197668190165,1.0494441965176144,0.6193361581569758,1.4448044493218886,0.9466737367503317,1.1965197066164046
PY,2020-06-01,1.0529401538222696,1.051059032193396,0.6607630383647038,1.4893209031406096,0.9174725551322709,1.1799570244875113
PY,2020-06-02,1.057845122814955,1.0480308838546537,0.6155780648221674,1.472063475923128,0.9449839927752074,1.2189527944095315
PY,2020-06-03,1.0594297921451639,1.0520712967816745,0.5687082132188568,1.4641954298584863,0.9261512330884702,1.20128297262607
PY,2020-06-04,1.0627474510332802,1.0637708349509212,0.6198175902035008,1.559329771919796,0.8953199833684182,1.1723104097477504
PY,2020-06-05,1.0638160944675503,1.0609767106247445,0.6552833626221517,1.594522904550638,0.9119673888272318,1.1915423193589376
PY,2020-06-06,1.0648452836996225,1.0517581089468173,0.5787754872951867,1.5610018029544401,0.9074669102072315,1.2008748954693442
PY,2020-06-07,1.0692171689738603,1.0616244084399984,0.5355563352609438,1.5600920373685039,0.9040883828519992,1.2001543584642136
SV,2020-04-20,1.1828431614089856,1.146868170101913,0.9393171514764055,1.4656939280449213,1.0351170815989892,1.2144104871597974
SV,2020-04-21,1.181437624746091,1.14240443502361,0.9316465750190267,1.4561537388529782,1.0315940729670057,1.2114003435959504
SV,2020-04-22,1.1788787031708856,1.1409443490699493,0.9076826165349983,1.423141633738724,1.0255902474961192,1.1981921704855203
SV,2020-04-23,1.1756200432403756,1.1388032933662613,0.8966371359758489,1.3970165825672602,1.009048043275838,1.178174759314662
SV,2020-04-24,1.1715531307064124,1.137541852099535,0.9355823022273458,1.4079384715238625,1.0261818455465397,1.1894581578170258
SV,2020-04-25,1.169483415709237,1.1376506850146821,0.9355487489203392,1.3912695266774424,1.020847096079488,1.1813154350457986
SV,2020-04-26,1.1658556552297892,1.1304647100027956,0.9356220352214671,1.399324133163184,1.0375534667343291,1.196664020960473
SV,2020-04-27,1.1634594461422352,1.1337404353902254,0.9352897851574369,1.3863710891626844,1.0234956481732393,1.1797984109908846
SV,2020-04-28,1.1595008976005623,1.1285422769688955,0.9548490980185605,1.394942038097933,1.0229709859065395,1.1777587749429708
SV,2020-04-29,1.155779371385366,1.1253900396272711,0.970152030324499,1.4036331890103764,1.0213594918513709,1.1766283670942632
SV,2020-04-30,1.1511251525199735,1.1218825004864328,0.9526872789375072,1.3946387292013254,1.0520631773498088,1.2057847868531437
SV,2020-05-01,1.143948989813088,1.1178790754050159,0.9551621366974142,1.3606300644291678,1.0112169602022445,1.1626042227496434
SV,2020-05-02,1.1356838968710963,1.1154034454601436,0.9474348408141389,1.3503685909198397,1.0199943328411485,1.1613467664547228
SV,2020-05-03,1.1295122104172222,1.1110273272716455,0.956811754331299,1.3371105363030398,1.0099078352512343,1.153488809217472
SV,2020-05-04,1.1245753382708277,1.1066173133311785,0.9205149029009042,1.3102514920044128,1.0080564172145516,1.1423866908942328
SV,2020-05-05,1.1193786847091485,1.1034450609946584,0.9643481586719369,1.3250924840929255,1.0029775573568929,1.1336899295570588
SV,2020-05-06,1.1145050744446423,1.0987967625827855,0.9487326137882112,1.3050245790983197,1.0330006464218098,1.1600133172576732
SV,2020-05-07,1.1072248634146227,1.0944263689612517,0.952838620628224,1.2899055729753603,1.0160031473676217,1.1402580352975697
SV,2020-05-08,1.1008048214981443,1.087766723107658,0.9275764975462233,1.2812349936772218,1.0072000942414765,1.1259571520707918
SV,2020-05-09,1.0947909168215102,1.0801326663065085,0.8981418862884479,1.2754650573200261,0.9962428189468577,1.1103522117302884
SV,2020-05-10,1.091820155327119,1.078339606871098,0.9227285760908819,1.298191734895817,1.0015157299414752,1.121332601233725
SV,2020-05-11,1.087930207590579,1.0764881749950408,0.8887184891252166,1.2701282810399628,0.9966789036146132,1.1237920177620822
SV,2020-05-12,1.0867669964413706,1.0732771088188093,0.9231342842354149,1.28806527329913,1.00505429978158,1.1252249916380357
SV,2020-05-13,1.0793799622632279,1.0684586660802182,0.9211139224366973,1.3093459018897677,0.9917512978437165,1.1144038239388367
SV,2020-05-14,1.072509481643311,1.0667480038060657,0.8781901866827461,1.2618677134924474,1.0008530139937868,1.1157878169451514
SV,2020-05-15,1.0661716274737134,1.0644256886499268,0.8725685452682658,1.2629655298862477,0.9940346411658977,1.1148283057929167
SV,2020-05-16,1.0622335245957497,1.0583309948202224,0.8864807557947831,1.2558726335305994,1.0027978851964159,1.1244081076475922
SV,2020-05-17,1.0582841369474179,1.0558814526361056,0.8822666618200569,1.2701316365048776,0.9979091380833686,1.1180178226565338
SV,2020-05-18,1.0551238506810618,1.0530916878481995,0.8770379433067733,1.2411865386384988,0.9825526879568325,1.1064670571065895
SV,2020-05-19,1.053566317798537,1.052528692571066,0.867329570039896,1.244802149270217,0.9832982271026717,1.1132799215494
SV,2020-05-20,1.0503510298520542,1.050112910477536,0.877490726861866,1.2417170673806235,0.9841744825213474,1.1157634629819713
SV,2020-05-21,1.050069914351281,1.048561773554653,0.8613081967079753,1.2293614570908609,0.9904686168605904,1.1226313167648383
SV,2020-05-22,1.0502089910263197,1.0482129116085361,0.8677524981154028,1.2441964039848288,0.987157124925337,1.1168807723606193
SV,2020-05-23,1.0474437751908194,1.0484926150885343,0.8417357034325836,1.2237567779933065,0.992633243707582,1.1261081845240528
SV,2020-05-24,1.0461665591588318,1.0445404204645006,0.8524377024879384,1.241923685680826,0.9796552748663773,1.1098280478621638
SV,2020-05-25,1.0433005659536583,1.0455325697873947,0.8456612921359377,1.2287269377774306,0.9711841591227066,1.1004897760684549
SV,2020-05-26,1.0387732424769527,1.042341912471267,0.833090673598617,1.2096923213451014,0.9765374184951232,1.1052676968926063
SV,2020-05-27,1.036560813278313,1.0420018115270473,0.8191490067257557,1.227367136494658,0.9707211025758431,1.104677328455561
SV,2020-05-28,1.0326229069785688,1.036348587763021,0.8144068239022758,1.2258899851525218,0.9566271533124423,1.0935498151131777
SV,2020-05-29,1.0304209326442617,1.0336471854802074,0.818891091126769,1.2397158152726768,0.9583517058307414,1.1041768171304116
SV,2020-05-30,1.0267271133084352,1.03509435899033,0.7776767011937349,1.234844986987465,0.9739732299993968,1.125457709329114
SV,2020-05-31,1.0292328230669172,1.0362203034293076,0.777739737239513,1.2503405514339894,0.9675341281948439,1.1213403231349048
SV,2020-06-01,1.0312218194831537,1.0351141497252667,0.7762769716975924,1.2670822435979912,0.957627724355051,1.1185586738374023
SV,2020-06-02,1.0311363892243128,1.0371800802679902,0.7697562439166872,1.2674305799736323,0.9607629883646283,1.1223889952434565
SV,2020-06-03,1.0332033566765177,1.0377947167936648,0.7864032041696232,1.3012640156433015,0.9545090471157682,1.1226068824706927
SV,2020-06-04,1.0326657200127365,1.0391283787586283,0.7797727770333719,1.2963882701549574,0.9540997800315668,1.1252992865297775
SV,2020-06-05,1.0350332122846708,1.0418695244725937,0.7710941941183227,1.2855520298793328,0.9545874881779088,1.1254835336717508
SV,2020-06-06,1.0363022771071455,1.0416421591605625,0.782879462472299,1.3161214700744552,0.9612461099059908,1.1394152497379728
SV,2020-06-07,1.0344799333354695,1.0383647792630248,0.7443733453808813,1.2797941973735947,0.963289924488628,1.146124852503393
